date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-06-04 20:42:43,emmballantyne,,0,2,11,"History in the making",,,,1268644372242927618,https://twitter.com/emmballantyne/status/1268644372242927618
2020-06-04 20:42:30,des_man2,shjg757,0,0,0,"Did it there before",,,,1268644320011341824,https://twitter.com/des_man2/status/1268644320011341824
2020-06-04 20:42:23,andre_whess,sickofthebullsh,1,0,0,"u don’t want it in mario kart tho ",,,,1268644287958388741,https://twitter.com/andre_whess/status/1268644287958388741
2020-06-04 20:41:16,KarlaNBC12,wanderingbritt_,0,2,2,"Informative thread! I may add some of these books to my own library... ",,,,1268644007741177856,https://twitter.com/KarlaNBC12/status/1268644007741177856
2020-06-04 20:41:04,thegreatkaylynn,Smizzle10,1,0,0,"How i miss that",,,,1268643956159664128,https://twitter.com/thegreatkaylynn/status/1268643956159664128
2020-06-04 20:40:21,SheGotFreckles,cartiercal1,1,0,0," funny thing is I changed it to “talk” twice and spell check keep thinking “y’all” is better suited lls",,,,1268643777440333826,https://twitter.com/SheGotFreckles/status/1268643777440333826
2020-06-04 20:38:47,thegreatkaylynn,LikeABabyyyyy,0,0,0,"Exactly",,,,1268643383012143109,https://twitter.com/thegreatkaylynn/status/1268643383012143109
2020-06-04 20:38:43,DemolitionLvrx,sareendipity_,0,0,3,"see what you're not gonna do is have your username on here be black lives matter and insult someone who is mixed. gtfo of here with that nonsense.",,,,1268643366956421121,https://twitter.com/DemolitionLvrx/status/1268643366956421121
2020-06-04 20:37:56,thegreatkaylynn,LikeABabyyyyy,1,0,0,"Bc I know that I’m lying ",,,,1268643168662282240,https://twitter.com/thegreatkaylynn/status/1268643168662282240
2020-06-04 20:37:50,ImTheMom_TaDa,thehill,0,0,0,"Nobody wants to start this fight. The Holy Bible has some Grade A Prime sick burns& epic hissyfits. Anyone that starts a Scripture Clapback better pack a lunch and bring a friend, because they could be there literally all day. (Unless the opponent is a politician,that'd be short)",,,,1268643145090322432,https://twitter.com/ImTheMom_TaDa/status/1268643145090322432
2020-06-04 20:36:50,JessieH423,,0,0,0,"These kids know how to have fun on a hot day! @Chesterfield County, Virginia https://www.instagram.com/p/CBBt1pPgJNv/?igshid=b21vmnxyp81w",,,,1268642891074809857,https://twitter.com/JessieH423/status/1268642891074809857
2020-06-04 20:35:16,mohamed94346109,,0,0,0,"مؤتمر لـ قبائل ليبيا , و مستقبل حفتر و السيسي , رحلة الصحراء الكبري https://youtu.be/ULJdyLiXjwA via @YouTube",,@YouTube,,1268642497636569089,https://twitter.com/mohamed94346109/status/1268642497636569089
2020-06-04 20:34:53,SCWKorsgaard,,1,0,1,"(embarrassing fanboy squee)",,,,1268642400727191554,https://twitter.com/SCWKorsgaard/status/1268642400727191554
2020-06-04 20:34:42,IanRVA,,0,0,1,".@NewsradioWRVA @jeffkatzshow just said Richmond local government removing the monuments is equivalent to the Taliban’s control of Afghanistan",,@NewsradioWRVA @jeffkatzshow,,1268642356003328015,https://twitter.com/IanRVA/status/1268642356003328015
2020-06-04 20:34:19,Giotheher0,walkingbisexual,0,0,0,"The kid in the middle just got me thinking: Great just what we need another future white gay republican ",,,,1268642257189720067,https://twitter.com/Giotheher0/status/1268642257189720067
2020-06-04 20:34:10,HValiani,AnthonyNBC12,0,0,0,"I myself never paid any attention to the Monuments. When I am driving , I pay attention to the road.",,,,1268642220271456256,https://twitter.com/HValiani/status/1268642220271456256
2020-06-04 20:33:54,_mondaynight,,0,4,3,"THE LINK TO ALL MY MUSIC:",,,,1268642153217118214,https://twitter.com/_mondaynight/status/1268642153217118214
2020-06-04 20:33:52,GoRamsGo2010,pastajoe5,0,0,2,"Hey, if you know ""It's Always Sunny in Philadelphia"" you can relate ",,,,1268642145684148224,https://twitter.com/GoRamsGo2010/status/1268642145684148224
2020-06-04 20:33:25,andre_whess,sickofthebullsh,1,0,0,"roy got anyone",,,,1268642031091568642,https://twitter.com/andre_whess/status/1268642031091568642
2020-06-04 20:33:17,dongjin_suh,VulnerableAorta,0,0,0,"I'm in the group! But thanks for tagging me tho, appreciate it! ",,,,1268641999793672196,https://twitter.com/dongjin_suh/status/1268641999793672196
2020-06-04 20:33:12,ShonJonMon21,its_too_eze,1,0,0,"You already know I got you ",,,,1268641977395970049,https://twitter.com/ShonJonMon21/status/1268641977395970049
2020-06-04 20:32:33,neelia_c,,0,2,5,"Mark your calendars. #MarchOnWashington",,,#MarchOnWashington,1268641815978283009,https://twitter.com/neelia_c/status/1268641815978283009
2020-06-04 20:32:28,_freeno,,0,0,0,"Federal Bureau of Investigation: Disbarment of George E. Barnhill - Sign the Petition! http://chng.it/JxXcmVxc via @Change",,@Change,,1268641792779583489,https://twitter.com/_freeno/status/1268641792779583489
2020-06-04 20:32:21,SCWKorsgaard,The_Real_Stien,0,0,1,"Now, if we can revive the Tiki bars and cocktails...",,,,1268641762672771073,https://twitter.com/SCWKorsgaard/status/1268641762672771073
2020-06-04 20:32:04,felonswfirearms,,0,0,0,"",,,,1268641694771228674,https://twitter.com/felonswfirearms/status/1268641694771228674
2020-06-04 20:32:01,clanleaderoddo,daneoz_,0,0,0," ",,,,1268641680758104065,https://twitter.com/clanleaderoddo/status/1268641680758104065
2020-06-04 20:31:45,_freeno,,0,0,0,"Andy Beshear: Justice for Breonna Taylor - Sign the Petition! http://chng.it/B6fPNCDw via @Change",,@Change,,1268641611828940813,https://twitter.com/_freeno/status/1268641611828940813
2020-06-04 20:31:12,clanleaderoddo,vlrxy1,0,0,0," ",,,,1268641476550033410,https://twitter.com/clanleaderoddo/status/1268641476550033410
2020-06-04 20:30:57,_freeno,,0,0,0,"Mayor Jacob Frey: Justice for George Floyd - Sign the Petition! http://chng.it/XqLVmvkD via @Change",,@Change,,1268641410170916864,https://twitter.com/_freeno/status/1268641410170916864
2020-06-04 20:30:46,SCWKorsgaard,JonathanMaberry,0,0,1,"Life goals right there... I think I have 30?",,,,1268641365073842207,https://twitter.com/SCWKorsgaard/status/1268641365073842207
2020-06-04 20:27:22,defcrazzeed,,0,0,0,"Condemn Racial Violence w/@HRC! Add your name:",,@HRC,,1268640510111072263,https://twitter.com/defcrazzeed/status/1268640510111072263
2020-06-04 20:26:55,mpyancey,Lawrence,0,0,0,"Hey, after some thought, I’ll take it. At least she’s moving in the right direction.",,,,1268640395325583361,https://twitter.com/mpyancey/status/1268640395325583361
2020-06-04 20:26:26,yetanotherday,,0,0,0,"I’m at work but this is what our apartment is letting us live in with no ac. At 11:15 they were on their way to us next",,,,1268640275334868993,https://twitter.com/yetanotherday/status/1268640275334868993
2020-06-04 20:26:23,CrushGroovey,,0,0,0,"I need answers ?!!.... @Richmond, Virginia https://www.instagram.com/p/CBBsqIjgVW1/?igshid=qivp22moe33n",,,,1268640262198382609,https://twitter.com/CrushGroovey/status/1268640262198382609
2020-06-04 20:24:51,justinhisprime,,0,0,1,"The fact I did this with Kareem a few days ago killed me lol",,,,1268639876129476608,https://twitter.com/justinhisprime/status/1268639876129476608
2020-06-04 20:24:14,thegreatkaylynn,,1,0,0,"I got all my saving in a shoe box and the more I put in there the more worried I get. I need a damn safe.",,,,1268639720667480071,https://twitter.com/thegreatkaylynn/status/1268639720667480071
2020-06-04 20:23:19,SheGotFreckles,,0,0,0,"Talk*",,,,1268639489502707713,https://twitter.com/SheGotFreckles/status/1268639489502707713
2020-06-04 20:23:08,LisaAnnRVA,AutismTalkAspie,1,0,2,"It’s an insult to every parent but especially adoptive parents who commit unconditionally. On the other hand, perhaps he’s safer with someone who sees him as the gift that he is and not as a burden. Children can feel when they aren’t loved... especially those with autism.",,,,1268639444158107656,https://twitter.com/LisaAnnRVA/status/1268639444158107656
2020-06-04 20:22:38,nie_chole,ashley_deans,0,0,1,"THIS.",,,,1268639320862330880,https://twitter.com/nie_chole/status/1268639320862330880
2020-06-04 20:22:06,StephLoukaMD,,2,0,7,"Good things come to those who wait (and do all they can to avoid csection). World meet Oliver. ",,,,1268639186606833665,https://twitter.com/StephLoukaMD/status/1268639186606833665
2020-06-04 20:22:03,DianaJe72159743,,0,0,0,"",,,,1268639173134766084,https://twitter.com/DianaJe72159743/status/1268639173134766084
2020-06-04 20:21:52,Bigtanktv,,0,0,6,"Trainers in the Los Angeles California area or Las Vegas Nevada area DM me if your having any training sessions with prospects next week. Looking to shoot some footage with @InstaSportzLA ",,@InstaSportzLA,,1268639127840477197,https://twitter.com/Bigtanktv/status/1268639127840477197
2020-06-04 20:21:48,8123rachel,,0,0,3,"I have never had so much instagram engagement from all the white girls going full live laugh live mode on me",,,,1268639110765457410,https://twitter.com/8123rachel/status/1268639110765457410
2020-06-04 20:20:30,andre_whess,,1,0,0,"link could beat goku",,,,1268638781164474374,https://twitter.com/andre_whess/status/1268638781164474374
2020-06-04 20:20:14,YannaLeshea,SephulaVunene,0,0,0,"LMAOOOOOO",,,,1268638714802196490,https://twitter.com/YannaLeshea/status/1268638714802196490
2020-06-04 20:19:08,khaykardash,,0,0,0,"I love how my daddy calls out for me first for anything know I’ll do anything for him",,,,1268638437873192962,https://twitter.com/khaykardash/status/1268638437873192962
2020-06-04 20:19:00,SheGotFreckles,ShannonSharpe,1,2,1," y’all that shit Shannon!!",,,,1268638405975474177,https://twitter.com/SheGotFreckles/status/1268638405975474177
2020-06-04 20:18:36,Blak_Simpson,,0,0,2,"SOMEBODY OPEN A BASKETBALL COURT",,,,1268638304221700097,https://twitter.com/Blak_Simpson/status/1268638304221700097
2020-06-04 20:18:16,ethan_damon,,0,0,2,"“So it was me...and a $100, and a great charity...and I gave the $100 to the great charity, that’s it, that’s the whole story.” So I may not have the podcasting gene but I can at least donate what I can when I can, hope others match or donate what they can too! https://twitter.com/SeanClements/status/1268636214397026304",,,,1268638218666291206,https://twitter.com/ethan_damon/status/1268638218666291206
2020-06-04 20:17:59,unbrelieveable_,JeremyPhilosoph,0,0,0,"His initial tweet was gaslighting",,,,1268638149791698945,https://twitter.com/unbrelieveable_/status/1268638149791698945
2020-06-04 20:17:28,djtrublu,,0,0,0,"Yep! We back! Come vibe with us. @Mona Lounge https://www.instagram.com/p/CBBro5UnHhB/?igshid=xy92frri5b44",,,,1268638016844648448,https://twitter.com/djtrublu/status/1268638016844648448
2020-06-04 20:17:06,Childd_plzz,,0,0,0,"Who got good #1 male crabs",,,,1268637925933289472,https://twitter.com/Childd_plzz/status/1268637925933289472
2020-06-04 20:16:36,uhBlutifulMynd,,1,0,3,"Come on @thepattern now this! I stan, I stan! ",,@thepattern,,1268637801110810631,https://twitter.com/uhBlutifulMynd/status/1268637801110810631
2020-06-04 20:14:30,lovingjustme40,DrLeroySr,0,0,0,"#MoneyCometh Glory Be to God for His promises are true. Amen",,,#MoneyCometh,1268637273580601344,https://twitter.com/lovingjustme40/status/1268637273580601344
2020-06-04 20:13:26,RollinJimmys,AbbyTheMS,1,0,0,"@JeffOnABoat",,@JeffOnABoat,,1268637004834713601,https://twitter.com/RollinJimmys/status/1268637004834713601
2020-06-04 20:13:08,Kreggar,mikerugnetta,0,0,3,"I scrolled for a bit but didn’t see a single mention of the TRIGUN OST. Seriously great music, blending of multiple genres. Rock/Metal, Jazz, Hip Hop, EDM. Top caliber stuff.",,,,1268636928070619136,https://twitter.com/Kreggar/status/1268636928070619136
2020-06-04 20:13:06,mpyancey,iamsimeonb,0,0,0,"And this is what is possible.",,,,1268636921179316224,https://twitter.com/mpyancey/status/1268636921179316224
2020-06-04 20:12:36,DavilaFootball,BenGlassmireNFL,1,0,1,"If he linked up with D’Eriq King??? ",,,,1268636792867237889,https://twitter.com/DavilaFootball/status/1268636792867237889
2020-06-04 20:12:23,dpage0265,,0,0,0,"I am looking for 5 people that are ready to change their life. Do you find yourself having more month than money? . Would you like to earn additional income from home using your or . Do you have a… https://www.instagram.com/p/CBBrB6jgb94/?igshid=16t7kyqi8qebu",,,,1268636740979511296,https://twitter.com/dpage0265/status/1268636740979511296
2020-06-04 20:12:04,TeekahSlim,,0,0,0,"This might be the day that changed the world This might be the day I get to see my girls Life is but a maze so to escape I roll I pearl I show love even when my mind in a swirl @Hanover County, Virginia https://www.instagram.com/p/CBBrBQlDRTP/?igshid=120v7r8usldu8",,,,1268636658322280450,https://twitter.com/TeekahSlim/status/1268636658322280450
2020-06-04 20:12:02,triviamom1,walton_wx,0,0,2,"Welcome to RVA, Sophia - where we have all four seasons, sometimes in a single day. ",,,,1268636653398130688,https://twitter.com/triviamom1/status/1268636653398130688
2020-06-04 20:11:12,TheNewStndrd,ArabelleRaphael,0,0,8,"I don’t think you failed I really liked your pieces",,,,1268636442210832388,https://twitter.com/TheNewStndrd/status/1268636442210832388
2020-06-04 20:10:09,Ming_Leeee,CardiTheStalli,1,0,1,"Girl enjoy your birthday and talk about it",,,,1268636177189527554,https://twitter.com/Ming_Leeee/status/1268636177189527554
2020-06-04 20:10:03,franjudge54,sendittodoug,1,0,1,"Everything I posted cams directly from the research and word for word you big dummy! #soignorant",,,#soignorant,1268636150320762881,https://twitter.com/franjudge54/status/1268636150320762881
2020-06-04 20:09:45,YannaLeshea,,0,0,0,"Need to stop being anti. But everytime I be social, someone rubs me the wrong way.",,,,1268636078774325256,https://twitter.com/YannaLeshea/status/1268636078774325256
2020-06-04 20:09:09,aaronjayledesma,,2,0,2,"We can change the world, TOGETHER! Raised more than $600 so far & only spent $450 at Costco to fill my car up. Let’s break $1,000. Ven @aaronjayledesma! It’s hot as hell in #RVA. Let’s help our peaceful protestors stay hydrated, fed &amp; protected from the . #BlackLivesMatter",,@aaronjayledesma,#RVA #BlackLivesMatter #BlackLivesMatter,1268635924893704193,https://twitter.com/aaronjayledesma/status/1268635924893704193
2020-06-04 20:09:07,NDubs2017,CoachReid3,1,0,4,"One more week!! I’m going miss this!!",,,,1268635916693897216,https://twitter.com/NDubs2017/status/1268635916693897216
2020-06-04 20:08:34,_naturaljana,Rowdy_Doody,0,0,0,"HAHAHAHAHAHAH",,,,1268635778374160387,https://twitter.com/_naturaljana/status/1268635778374160387
2020-06-04 20:08:09,SusanAtkinson22,,1,0,1,"@BritTreadway taking a page out of you book. Cheers",,@BritTreadway,,1268635673638166528,https://twitter.com/SusanAtkinson22/status/1268635673638166528
2020-06-04 20:07:54,wscism,,0,0,3,"I just remembered that there was once discussion abt garcetti running for president Hahahaha wow what a thought",,,,1268635609607950336,https://twitter.com/wscism/status/1268635609607950336
2020-06-04 20:07:39,mpyancey,KLGLASS2,0,0,0,"Crawling out of the hole she’s digging right now. Still!!!",,,,1268635548542881793,https://twitter.com/mpyancey/status/1268635548542881793
2020-06-04 20:07:15,massageformen,,0,0,1,"General Lee didn't want a statute. Yet they gave him one for a lost cause. It's time to take him down. #RVA #Blacklivesmatter#richmond #richmondva @Richmond, Virginia https://www.instagram.com/p/CBBqeNiFi5S/?igshid=yiwi2rd2b8iq",,,#RVA #richmondva,1268635449167425537,https://twitter.com/massageformen/status/1268635449167425537
2020-06-04 20:07:01,franjudge54,sendittodoug,1,0,1,"506. DISCLOSURE UNDER 26 U.S.C. 6103(I)(1) Section 6103(i)(1) of Title 26 authorizes application for an ex parte order for the disclosure of ""any return or return information to officers or employees of any federal agency who are personally and directly engaged in"" the intended",,,,1268635389490794497,https://twitter.com/franjudge54/status/1268635389490794497
2020-06-04 20:06:51,Jrdarapper,,0,0,0,"This album is infused with a variety of dense emotions: pain, awareness, exhaustion, retribution, and determination that derives from the black experience of living in America. It exposes how the circumstances and… https://www.instagram.com/p/CBBqbFEj2BT/?igshid=1boblqss4nfrf",,,,1268635348487135232,https://twitter.com/Jrdarapper/status/1268635348487135232
2020-06-04 20:05:39,reginahboone,FreePressRVA,0,0,1,"Omg, 8 minutes and 46 seconds is a long long long time to have a knee in your neck! #GeorgeFloydprotest #GeorgeFloydMemorial #noexcuse #whatwillwedowiththetimewehave",,,#GeorgeFloydprotest #GeorgeFloydMemorial #noexcuse #whatwillwedowiththetimewehave,1268635046690402306,https://twitter.com/reginahboone/status/1268635046690402306
2020-06-04 20:04:26,mpyancey,,0,0,2,"Having lived in this city for nearly 50 years, never thought I’d see this day. Ole Robert E Lee is coming down! About time.",,,,1268634739159728129,https://twitter.com/mpyancey/status/1268634739159728129
2020-06-04 20:04:22,DemolitionLvrx,,1,0,1,"happy birthday @omnomnaomi hope you're having a great day!!",,@omnomnaomi,,1268634723854815233,https://twitter.com/DemolitionLvrx/status/1268634723854815233
2020-06-04 20:03:51,Bopst,sarvay,0,0,0,"I so wish that it could actually be funny",,,,1268634591612502017,https://twitter.com/Bopst/status/1268634591612502017
2020-06-04 20:03:17,Skuzii_,,0,1,3,"8 HOURS 6.5.20 FORTUNE FAVORS THE BOLD I’m so excited my balls are hot ",,,,1268634447437594635,https://twitter.com/Skuzii_/status/1268634447437594635
2020-06-04 20:03:05,wscism,profchander,0,0,3,"* snort *",,,,1268634399278497801,https://twitter.com/wscism/status/1268634399278497801
2020-06-04 20:02:24,YannaLeshea,RexChapman,0,0,0," ",,,,1268634226158710785,https://twitter.com/YannaLeshea/status/1268634226158710785
2020-06-04 20:02:23,marckodadon,SephulaVunene,0,0,0," ",,,,1268634221029011456,https://twitter.com/marckodadon/status/1268634221029011456
2020-06-04 20:00:45,delshxn,babiehyvn,1,1,5,"we got ourselves some more racist ",,,,1268633812243808256,https://twitter.com/delshxn/status/1268633812243808256
2020-06-04 20:00:29,vivalaslug,zannyholic,0,0,0,"Their CEO José Cil donated to Trump’s re-election — supporting them supports him.",,,,1268633745604689925,https://twitter.com/vivalaslug/status/1268633745604689925
2020-06-04 20:00:19,1dreadBEAUTY,,0,0,0,"I'm not understanding the celebrity shout out.",,,,1268633704869617664,https://twitter.com/1dreadBEAUTY/status/1268633704869617664
2020-06-04 20:00:08,DanaKlevy4,ACTBrigitte,0,0,0,"Joe is there for the cameras. Opportunist!",,,,1268633656819679238,https://twitter.com/DanaKlevy4/status/1268633656819679238
2020-06-04 19:59:49,8123rachel,,1,0,13,"Remember when I started a huge fight in Brandy Melville’s Instagram comments bc I said it would be nice of them to feature someone who isn’t a skinny white girl for once",,,,1268633575101956101,https://twitter.com/8123rachel/status/1268633575101956101
2020-06-04 19:59:03,vivalaslug,PopeyesChicken,0,0,0,"Supporting a bigot and then having the audacity to post this — nasty. We see you, Restaurant Brands International Jose Cil.",,,,1268633383569100802,https://twitter.com/vivalaslug/status/1268633383569100802
2020-06-04 19:58:46,DearCabria,MusikFan4Life,0,0,2,"“How is that my fault” is sending me Yo go Ashley girl",,,,1268633312391643136,https://twitter.com/DearCabria/status/1268633312391643136
2020-06-04 19:58:17,faeriemermaid,,1,0,4,"Y'all.... I'm getting thicc again...",,,,1268633189897187328,https://twitter.com/faeriemermaid/status/1268633189897187328
2020-06-04 19:58:01,marckodadon,snickergalore,1,0,4,"Thought I hadn’t paid my bill",,,,1268633122700132352,https://twitter.com/marckodadon/status/1268633122700132352
2020-06-04 19:57:56,Skuzii_,jun_xe,0,0,2," ",,,,1268633103100231689,https://twitter.com/Skuzii_/status/1268633103100231689
2020-06-04 19:57:55,FreePressRVA,,1,1,7,"8 minutes, 46 seconds of silence for George Floyd. #now #GeorgeFloydMemorial #GeorgeFloydprotest #blacklifematters #georgefloyd @TheRevAl",,@TheRevAl,#now #GeorgeFloydMemorial #GeorgeFloydprotest #blacklifematters #georgefloyd,1268633098234757121,https://twitter.com/FreePressRVA/status/1268633098234757121
2020-06-04 19:57:54,unbrelieveable_,HuffPost,1,0,2,"Religion is a disease",,,,1268633093730156546,https://twitter.com/unbrelieveable_/status/1268633093730156546
2020-06-04 19:57:13,hmills74,enews,1,1,33,"Because the other marches didn’t have arson, looting, rioting and oh yeah.... murdering a retired police officer for one. GTFOH",,,,1268632923059740682,https://twitter.com/hmills74/status/1268632923059740682
2020-06-04 19:57:03,ImTheMom_TaDa,PetalConfetti,1,0,2,"I have few cuddle openings, but I have infinite and bountiful Mama affirmations, so if anyone needs one of those, hmu. I will endeavor to root out something, anything that I can sincerely tell anyone they are wonnaful because of _____.",,,,1268632881448001537,https://twitter.com/ImTheMom_TaDa/status/1268632881448001537
2020-06-04 19:56:43,Blak_Simpson,,0,0,2,"https://twitter.com/13Dubuisson/status/1268630761550249986",,,,1268632798967070722,https://twitter.com/Blak_Simpson/status/1268632798967070722
2020-06-04 19:56:27,Skuzii_,DavieJones_,0,0,0,"Yerrrrrrp thank you bro",,,,1268632729899479040,https://twitter.com/Skuzii_/status/1268632729899479040
2020-06-04 19:55:58,lilpuglover,Jody_Lynn1,0,0,1," ",,,,1268632609648775169,https://twitter.com/lilpuglover/status/1268632609648775169
2020-06-04 19:55:52,RealRobWhitt,markgongloff,0,0,4,"You misspelled’facts and data’.",,,,1268632581689524225,https://twitter.com/RealRobWhitt/status/1268632581689524225
2020-06-04 19:55:46,franjudge54,sendittodoug,1,0,1,"You are a sad person. We both stated the law and you are still defying it. ",,,,1268632557912023040,https://twitter.com/franjudge54/status/1268632557912023040
2020-06-04 19:55:39,Bttmboyyy,,0,1,6,"Need someone to come claim this hole I’m so fucking horny",,,,1268632527071260678,https://twitter.com/Bttmboyyy/status/1268632527071260678
2020-06-04 19:54:59,allraw_lova,,0,0,1,"I am a BLACK MAN!..... I build .... I don't tear down other BLACK MEN! ....I have felt the pain of being torn down and I have decided I will be deliberate about building others! If I didn't tag you, please don't be… https://www.instagram.com/p/CBBpEOPjA2m/?igshid=kbu9shvjwvko",,,,1268632361593421833,https://twitter.com/allraw_lova/status/1268632361593421833
2020-06-04 19:54:24,franjudge54,sendittodoug,1,0,0,"In my support I quoted the same law that I have access to. What is your problem?",,,,1268632213253488640,https://twitter.com/franjudge54/status/1268632213253488640
2020-06-04 19:53:31,FarrahGlamour,,2,0,5,"Se echó a perder el aire acondicionado de la camioneta chica así que hoy soy Martín Carcamo",,,,1268631990288474113,https://twitter.com/FarrahGlamour/status/1268631990288474113
2020-06-04 19:52:36,franjudge54,sendittodoug,1,0,1,"I did not jump to any conclusion. For every answer I supported it with the law. Please just stop. I don’t have the energy for this petty conversation.",,,,1268631760100896774,https://twitter.com/franjudge54/status/1268631760100896774
2020-06-04 19:51:47,SunitaAppleBaum,MarqBeez,0,0,0,"As a child , but then I grew up lol ",,,,1268631553707565059,https://twitter.com/SunitaAppleBaum/status/1268631553707565059
2020-06-04 19:51:33,mpyancey,ProjectLincoln,0,0,0,"#americaortrump",,,#americaortrump,1268631495633240066,https://twitter.com/mpyancey/status/1268631495633240066
2020-06-04 19:51:10,cafedarkness,bradheath,0,0,2,"This is laughable.",,,,1268631399919222785,https://twitter.com/cafedarkness/status/1268631399919222785
2020-06-04 19:50:38,thespookybones,,0,0,0," : craigbartlett Places to Donate: blklivesmatter @ACLU naacp_ldf eji_org #blacklivesmatter #justiceforgeorgefloyd #amplifymelanatedvoices #witchesagainstwhitesupremecy #hexwhitesupremacy… https://www.instagram.com/p/CBBokTblC9L/?igshid=10bjhjv57mwrf",,@ACLU,#blacklivesmatter #blacklivesmatter #justiceforgeorgefloyd #amplifymelanatedvoices #witchesagainstwhitesupremecy #hexwhitesupremacy,1268631266980700160,https://twitter.com/thespookybones/status/1268631266980700160
2020-06-04 19:50:32,taber,,0,0,3,"declined to attach additional text to this one as I have a feeling it will be useful in the future",,,,1268631241051553800,https://twitter.com/taber/status/1268631241051553800
2020-06-04 19:50:26,unbrelieveable_,ViewsFromThe50,0,0,0,"Forgot he did that. What an absolute clown.",,,,1268631216674217985,https://twitter.com/unbrelieveable_/status/1268631216674217985
2020-06-04 19:49:49,triviamom1,,0,0,0,"No caption needed. @Raintree https://www.instagram.com/p/CBBoed9Ff_F/?igshid=lpj5y3b5ypdx",,,,1268631061552128001,https://twitter.com/triviamom1/status/1268631061552128001
2020-06-04 19:49:35,franjudge54,sendittodoug,1,0,1,"No, you are the one who need to read. I truly understand the law. I studied law and medicine. Go figure!",,,,1268631001640497152,https://twitter.com/franjudge54/status/1268631001640497152
2020-06-04 19:49:11,THEOODINATOR,,0,0,1," ",,,,1268630903007346688,https://twitter.com/THEOODINATOR/status/1268630903007346688
2020-06-04 19:48:16,thespookybones,,0,0,0," :craigbartlett #blacklivesmatter #justiceforgeorgefloyd #amplifymelanatedvoices #witchesagainstwhitesupremecy #hexwhitesupremacy #spookypeopleagainstsupremacy @Short Pump Town Center https://www.instagram.com/p/CBBoTEollA_/?igshid=1fa6abrw2nx4t",,,#blacklivesmatter #blacklivesmatter #justiceforgeorgefloyd #amplifymelanatedvoices #witchesagainstwhitesupremecy #hexwhitesupremacy #spookypeopleagainstsupremacy,1268630669560885248,https://twitter.com/thespookybones/status/1268630669560885248
2020-06-04 19:48:01,SunitaAppleBaum,sadlysid,0,0,0,"oooohweeee Happy Birthday to one of my faves @kelelam ",,@kelelam,,1268630608311455748,https://twitter.com/SunitaAppleBaum/status/1268630608311455748
2020-06-04 19:47:32,SamSerbay,SchwartzSports,0,0,5,"I cheated but still.",,,,1268630484730462210,https://twitter.com/SamSerbay/status/1268630484730462210
2020-06-04 19:47:06,jillsman,,0,0,4,"so apparently a black bear was just strolling around downtown richmond. so that’s neat.",,,,1268630377226285061,https://twitter.com/jillsman/status/1268630377226285061
2020-06-04 19:46:49,Skuzii_,OfficialJLarry,0,0,0,"",,,,1268630304555700227,https://twitter.com/Skuzii_/status/1268630304555700227
2020-06-04 19:46:21,idekumfs,victoriaruss3ll,2,0,1,"i feel that, lol im not tryna force anything or make u like me when you dont.. its all good vic, i just always have love for you and always tried to make an effort.",,,,1268630187761156100,https://twitter.com/idekumfs/status/1268630187761156100
2020-06-04 19:45:51,faeriemermaid,monazisa,0,0,1,"Lmaoooo I keep confusing myself tbh.",,,,1268630061965545475,https://twitter.com/faeriemermaid/status/1268630061965545475
2020-06-04 19:45:38,ScottCastro,BradKutner,1,0,1,"Big hat been gone!",,,,1268630006705655816,https://twitter.com/ScottCastro/status/1268630006705655816
2020-06-04 19:44:51,NYCTerp,JWPascale,0,0,0,"#DCstatehood",,,#DCstatehood,1268629808629665795,https://twitter.com/NYCTerp/status/1268629808629665795
2020-06-04 19:44:33,RollinJimmys,JeffOnABoat,0,0,0,"He is the rookie cop that started in March. What a beginning to a career!",,,,1268629735531335686,https://twitter.com/RollinJimmys/status/1268629735531335686
2020-06-04 19:44:32,wscism,cassius_a,0,0,1,"lol good for him",,,,1268629729038536706,https://twitter.com/wscism/status/1268629729038536706
2020-06-04 19:44:08,asmaaalbayaty,MariamMohamed39,0,0,1,"والله لا الامريكان ف الحته دي زنخين ، بصعوبة تجيبي جهاز جديد",,,,1268629628215689218,https://twitter.com/asmaaalbayaty/status/1268629628215689218
2020-06-04 19:44:07,BradKutner,SPNDLST,2,0,0,"They already did it’s behind some building someplace",,,,1268629624701009928,https://twitter.com/BradKutner/status/1268629624701009928
2020-06-04 19:42:14,sgtstoopid,Bentist1,0,0,6,"",,,,1268629150375596033,https://twitter.com/sgtstoopid/status/1268629150375596033
2020-06-04 19:41:41,unbrelieveable_,Mr_MKN,1,0,0,"I wish that were true but i love and appreciate you for seeing me and my effort!",,,,1268629012609458176,https://twitter.com/unbrelieveable_/status/1268629012609458176
2020-06-04 19:41:22,bodybypabst,,0,1,4," – at Historic Monument Avenue",,,,1268628933534257153,https://twitter.com/bodybypabst/status/1268628933534257153
2020-06-04 19:41:09,Tyharri,RodRobinsonRVA,0,0,0,"Big facts ",,,,1268628881084420097,https://twitter.com/Tyharri/status/1268628881084420097
2020-06-04 19:40:27,idekumfs,victoriaruss3ll,0,0,0,"im sorry you feel that way.",,,,1268628702780428288,https://twitter.com/idekumfs/status/1268628702780428288
